DeltaG_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
DeltaG_Variability	ALAD_L	6.2076248011719635	48.25941945483778	42.0517946537	3.0691484853004063	42.65013357161034	39.5809850863	1.6425683417224164	43.74212943486513	42.0995610931	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALAGLYX	-31.636	-0.0	31.636	-38.6162	-0.0	38.6162	-39.2482	-0.0	39.2482	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ALAR	-17.3671	-0.0	17.3671	-18.0623	-0.0	18.0623	-18.3783	-0.0	18.3783	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ALATA_D2	-17.197876843073438	40.846410166543016	58.0442870096	-30.45656643495453	42.23675330590751	72.6933197409	-31.08854058921113	42.868727460164116	73.9572680494	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALATA_L	-11.8328	32.129	43.9618	-20.8955	36.7657	57.6612	-22.4661	37.3977	59.8638	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALATA_L2	-17.197877843066433	37.60011213507104	54.7979899781	-30.456567434947523	42.23675230591452	72.6933197409	-31.08854158920412	42.86872646017113	73.9572680494	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALATRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	ALA_Dt4	-28.127192991726268	-1.0000000010279564e-06	28.1271919917	-23.726943590677422	-9.999999974752427e-07	23.7269425907	-50.37949806365015	20.51524399584355	70.8947420595	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALAt4	-27.979171712973628	35.03032637044302	63.0094980834	-23.578922311924742	36.420669509807524	59.9995918217	-50.23147678489716	37.05264366406412	87.284120449	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALCD2x	6.8892	46.7455	39.8563	-1.4608	38.2682	39.729	-2.7155	39.5321	42.2476	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALDD2x	-74.1794320800548	-34.323146506938514	39.8562855731	-76.67076264898976	-37.21060965129493	39.4601529977	-77.73371880332616	-35.94666134278175	41.7870574605	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ALLNRAC	-17.5152	17.5152	35.0304	-18.2103	18.2103	36.4206	-18.5263	18.5263	37.0526	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALLTC	-3.2926	49.2529	52.5455	-5.0407	49.5903	54.631	-5.8353	49.7437	55.579	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ALLTN	-36.8973	-1.867	35.0303	-37.5925	-1.1718	36.4207	-37.9085	-0.8559	37.0526	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMAA	-37.28047943985201	15.116990337059534	52.3974697769	-39.02861261635907	15.454371869599221	54.482984486	-39.82321860568048	15.607727111662713	55.4309457173	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMALT1	-13.137131986343018	56.923522754543015	70.0606547409	-14.527475125707522	58.313865893907526	72.8413410196	-15.159449279964118	58.945840048164115	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMALT2	-84.24366906234302	-14.183014321456984	70.0606547409	-85.6340122017075	-12.792671182092487	72.8413410196	-86.26598635596412	-12.16069702783588	74.1052893281	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	AMALT3	-39.05385831815302	31.006796422733018	70.0606547409	-40.44420145751752	32.39713956209752	72.8413410196	-41.07617561177412	33.02911371635412	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMALT4	-58.326939358843006	11.733715382043023	70.0606547409	-59.71728249820751	13.124058521407527	72.8413410196	-60.34925665246411	13.756032675664116	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMAOT	-28.6943	-0.0	28.6943	-22.1557	-0.0	22.1557	-24.3583	-0.0	24.3583	04CL < 15CL | 04CU == 15CU | 15CR < 04CR	04CL < 20CL | 04CU == 20CU | 20CR < 04CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	AMMQT7_2	-41.70578185409151	-9.999999974752427e-07	41.7057808541	-36.220186024647504	-9.999999974752427e-07	36.2201850246	-38.9013938665451	-9.999999974752427e-07	38.9013928665	15CL < 04CL | 04CU == 15CU | 15CR < 04CR	20CL < 04CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	AMOB_Sink	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	AMPMS2	-248.85895071828176	-168.3825103839409	80.4764403343	-253.7250508682345	-177.575377993364	76.1496728749	-255.9369163914278	-176.6366933549804	79.3002230364	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	AMPTASECG	-23.6304	23.3253	46.9557	-30.9683	23.6627	54.631	-31.7629	23.816	55.5789	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AMPTASEPG	-7.6945	39.2612	46.9557	-15.0324	39.5986	54.631	-15.827	39.7519	55.5789	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ANPRT	-92.48203844924303	-36.23225550724521	56.249782942	-93.87238158884713	-37.587207896268566	56.2851736926	-94.50435574286413	-36.327919892852165	58.17643585	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ANS1	-162.9663216136613	-81.54881394045196	81.4175076732	-169.52270754503584	-81.0702970046808	88.4524105404	-170.63330061148554	-80.91694176261727	89.7163588489	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	AOXS	-48.0064	-0.0	48.0064	-50.4497	-0.0	50.4497	-51.5603	-0.0	51.5603	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	AP4AH	-36.69296340171503	0.34202762770344464	37.0349910294	-35.77136012316373	1.732370767077093	37.5037308902	-39.23570256754346	2.3643449213378744	41.6000474889	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AP5AH	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	APRAUR	-39.39005794954952	-9.999999974752427e-07	39.3900569495	-29.87780660971957	-9.999999974752427e-07	29.8778056097	-33.39175847290487	-9.999999974752427e-07	33.3917574729	15CL < 04CL | 04CU == 15CU | 15CR < 04CR	20CL < 04CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ARBABC	-90.0166	-34.6843	55.3323	-78.1397	-32.0723	46.0674	-79.7103	-30.885	48.8253	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ARGDC	-42.658640240755446	-9.999999974752427e-07	42.6586392408	-44.40677341727164	-9.999999974752427e-07	44.4067724173	-45.201381406353875	-9.999999974752427e-07	45.2013804064	04CL < 15CL | 04CU == 15CU | 04CR < 15CR	04CL < 20CL | 04CU == 20CU | 04CR < 20CR	15CL < 20CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ARGSL	-33.7945	-0.0	33.7945	-35.5426	-0.0	35.5426	-36.3372	-0.0	36.3372	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ARGSS	-53.327225827712525	-9.999999974752427e-07	53.3272248277	-55.4127405367593	-2.332918772252601	53.0798217645	-56.36070176814421	-0.4463169196764092	55.9143848485	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ARGTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	ARSRD2	-193.63120789880105	-106.05538947269349	87.5758184261	-194.663761001023	-103.6120847265042	91.0516762745	-195.1331033202148	-102.50149166005447	92.6316116602	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ARSt1	-8.617694425091418	29.11254563028277	37.7302400554	-9.370105755405026	30.406742171778433	39.7768479272	-9.710465224830317	31.03591410309173	40.7463793279	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASAD	0.0	65.4666	65.4666	0.0	40.0916	40.0916	0.0	40.915	40.915	04CL == 15CL | 15CU < 04CU | 15CR < 04CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASNN	-42.552867393549576	-4.729735478651726	37.8231319149	-39.28234579814094	-4.412859288537964	34.8694865096	-41.65688717334754	-4.268824656668059	37.3880625167	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ASNS1	-117.83962863798281	-50.17547164628718	67.6641569917	-125.09118613903958	-54.87725022808915	70.213935911	-126.5177662826176	-53.153280210577755	73.364486072	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ASNTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	ASP1DC	-61.10786476258501	-9.473863048798936	51.6340017138	-62.85599793909206	-9.776178174585343	53.0798197645	-63.65060592841387	-8.071638932317285	55.5789669961	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ASPCT	-55.59452318618573	-9.999999974752427e-07	55.5945221862	-47.51842489477478	-9.99999993922529e-07	47.5184238948	-49.022131617596486	-9.999999974752427e-07	49.0221306176	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 04CU == 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPK	-16.6037	-0.0	16.6037	-16.6592	-0.0	16.6592	-18.626	-0.0	18.626	15CL < 04CL | 04CU == 15CU | 04CR < 15CR	20CL < 04CL | 04CU == 20CU | 04CR < 20CR	20CL < 15CL | 15CU == 20CU | 15CR < 20CR
DeltaG_Variability	ASPO3	-165.6887379203562	-102.96479226343546	62.7239456569	-157.71407128415785	-102.21414578239711	55.4999255018	-159.39333241846452	-100.03098762793587	59.3623447905	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ASPO5	-39.0339566336065	13.015800424064548	52.0497570577	-37.78285759015916	13.766446905102956	51.5493044953	-39.98544651986366	15.94960505956412	55.9350515794	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPO6	24.12094052919507	63.88659779046455	39.7656572613	23.69733572715499	84.5594227843029	60.8620870571	23.48043608637522	86.74258093876412	63.2621448524	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPO8	12.021679056856986	81.17084645586455	69.149167399	10.631335917492482	81.92149293690291	71.2901570194	9.999361763235882	84.10465109136413	74.1052893281	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPO9	-50.078125167143014	19.07104223186455	69.149167399	-51.468468306507525	19.82168871290291	71.2901570194	-52.100442460764114	22.00484686736412	74.1052893281	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPTA1	0.0	37.0429	37.0429	0.0	37.7935	37.7935	0.0	39.9767	39.9767	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 04CU < 20CU | 04CR < 20CR	15CL == 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPTA4	-33.8155	13.5407	47.3562	-42.8782	14.9311	57.8093	-44.4488	15.563	60.0118	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	ASPTRS	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	ASPt2	-21.90969149659577	17.51516268522151	39.4248541818	-22.175760590473164	19.59565181516337	41.7714124056	-24.138656296224895	20.663268274596543	44.8019245708	04CL < 15CL | 04CU < 15CU | 04CR < 15CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	AST	-44.93934752015302	-2.651366163066964	42.2879813571	-46.329690659517546	-1.2610230237024602	45.0686676358	-46.961664813774135	-0.6290488694458602	46.3326159443	04CL < 15CL | 15CU < 04CU | 04CR < 15CR	04CL < 20CL | 20CU < 04CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ATPM	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	ATPPRT	-130.02626540304306	-91.29164614626671	38.7346192568	-131.4166085426471	-93.34177010497231	38.0748384377	-132.0485826966641	-92.39846917868422	39.650113518	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	ATPS4r	36.2814	72.5014	36.22	33.7328	60.7769	27.0441	32.5744	62.3999	29.8255	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	BETALDHx	-57.91240363755479	-12.466290673656975	45.4461129639	-60.67258457409744	-20.943578208794914	39.7290063653	-61.927212272177485	-19.679629900281718	42.2475823719	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	BETALDHy	-58.21805889637477	-0.4157698489569839	57.8022890474	-60.134882839151665	-9.910360537277594	50.2245223019	-61.006167449591985	-8.454962971926875	52.5512044777	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	BPNT	-45.94371061182501	-17.47072872128154	28.4729818905	-38.01481003619163	-14.332252405400812	23.6825576308	-39.585424811639584	-12.905672261818644	26.6797525498	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	BTS4	-282.0341	-190.9646	91.0695	-277.0991	-190.0614	87.0377	-280.0306	-189.6508	90.3798	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 20CR < 04CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	BUTSUCCCOA	-40.5398	19.2633	59.8031	-38.2357	21.3489	59.5846	-39.9597	22.2968	62.2565	04CL < 15CL | 04CU < 15CU | 15CR < 04CR	04CL < 20CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	BUT_T	-22.8212	17.5152	40.3364	-23.7269	19.5957	43.3226	-24.1387	20.6633	44.802	15CL < 04CL | 04CU < 15CU | 04CR < 15CR	20CL < 04CL | 04CU < 20CU | 04CR < 20CR	20CL < 15CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	Biomass_WP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	No Comparison	No Comparison	No Comparison
DeltaG_Variability	C120SN	-572.4686907959666	-278.8955538936999	293.573136902	-517.4962344704584	-270.19570502037027	247.30052945	-532.3847583870964	-266.24122625976594	266.143532127	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C130ISN	-468.580849447727	-264.8334188708494	203.747430577	-433.8420049099917	-259.96721788307366	173.874787027	-443.3782788844188	-257.75530834265385	185.622970542	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C130OHISN	-231.97488930831872	-32.90121926014158	199.073670048	-204.0157807100731	-30.14099368315506	173.874787027	-212.4126441962777	-26.789673655034512	185.622970541	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C140ISN	-618.936078036229	-358.9496130572063	259.986464979	-572.385894796021	-352.69306893006615	219.692825866	-584.9955977362143	-349.84918523521577	235.146412501	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C140SN	-719.8346065257921	-373.0117480790568	346.822858447	-656.0401243554877	-362.92155606636277	293.118568289	-674.002077237892	-358.33510315150176	315.666974086	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C150ISN	-618.9360780362291	-358.94961305720636	259.986464979	-572.385894796021	-352.69306893006603	219.692825866	-584.9955977362143	-349.84918523521577	235.146412501	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C150SN	-769.2913066237309	-453.06580724256327	316.225499381	-710.9297846810505	-445.41891997605865	265.510864705	-726.61291658701	-441.94306212677776	284.66985446	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C151SN	-782.4922631833851	-431.2423603800572	351.249902803	-718.124845243861	-425.0062769547362	293.118568289	-735.7419956273643	-420.0750215409742	315.666974086	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C160ISN	-769.2913066237309	-453.06580724256327	316.225499381	-710.9297846810505	-445.4189199760586	265.510864705	-726.6129165870099	-441.9430621267778	284.66985446	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C160SN	-867.2005222556176	-467.12794226441383	400.072579991	-794.5840142405168	-455.64740711235527	338.936607128	-815.6193960886876	-450.42898004323763	365.190416045	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C161SN	-870.1492479543962	-492.8486296401672	377.300618314	-807.7225021972982	-482.58974686120314	325.132755336	-827.6184735572465	-477.9266173253104	349.691856232	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C170ISN	-769.2913066237309	-453.0658072425632	316.225499381	-710.9297846810505	-445.4189199760585	265.510864705	-726.6129165870099	-441.9430621267778	284.66985446	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C170SN	-919.6465352112326	-547.1820014279202	372.464533783	-849.4736745660797	-538.1447710220513	311.328903544	-868.2302354378055	-534.0369390183398	334.193296419	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C171SN	-932.3603451549566	-525.3585545664141	407.001790589	-856.6687351298903	-517.7321280017286	338.936607128	-877.3593144791598	-512.16889843371	365.190416045	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C171n8SN	-932.3601631399565	-525.358372551414	407.001790589	-856.6685531148902	-517.7319459867285	338.936607128	-877.35913246416	-512.16871641871	365.190416045	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C180SN	-1000.0	-561.2441364497708	438.75586355	-933.1279041255461	-548.3732581583478	384.754645967	-957.2367149394831	-542.5228569349736	414.713858005	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C181SN	-1000.0000000000002	-586.9648238265241	413.035176173	-946.2663920833277	-575.3155979081956	370.950794175	-969.2357924090421	-570.0204942180463	399.215298191	04CL < 15CL | 15CU < 04CU | 15CR < 04CR	04CL < 20CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C181n7SN	-999.9998179850002	-586.9646418115241	413.035176173	-946.2662100683274	-575.3154158931957	370.950794175	-969.2356103940418	-570.0203122030463	399.215298191	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C205SN	-670.6193160729191	-214.87780359838027	455.741512475	-612.3427943684825	-209.3778131463801	402.964981222	-633.8279817070735	-200.5878013705318	433.240180337	15CL < 04CL | 15CU < 04CU | 15CR < 04CR	20CL < 04CL | 20CU < 04CU | 20CR < 04CR	15CL < 20CL | 20CU < 15CU | 15CR < 20CR
DeltaG_Variability	C50SN	-30.203127631449526	50.37112309294302	80.5742507244	-12.266907861633062	51.76146623230757	64.0283740939	-15.656323904527625	52.39344038656413	68.0497642911	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
DeltaG_Variability	C60ISN	-38.02651809464952	42.547732629743024	80.5742507244	-20.09029832483306	43.93807576910753	64.0283740939	-23.479714367727638	44.57004992336414	68.0497642911	15CL < 04CL | 04CU < 15CU | 15CR < 04CR	20CL < 04CL | 04CU < 20CU | 20CR < 04CR	15CL < 20CL | 15CU < 20CU | 15CR < 20CR
